trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.5, 'e': 0.9330487113337409}",30,0,-117.64246222278125,"{0: 16, 1: 4, 2: 8, 3: 2, 4: 0}",0
370,False,"{'a': 0.5, 'e': 0.9326884948140962}",30,0,-33.053020508596504,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
371,False,"{'a': 0.5, 'e': 0.9323273456060345}",20,0,-59.93045213538864,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
372,False,"{'a': 0.5, 'e': 0.9319652640707048}",20,1,-93.01225886287054,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 1}",1
373,False,"{'a': 0.5, 'e': 0.9316022505701886}",25,0,-136.6239572733036,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
374,False,"{'a': 0.5, 'e': 0.9312383054674996}",20,0,-77.79921214014668,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
375,False,"{'a': 0.5, 'e': 0.9308734291265828}",25,0,-79.12715926077482,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
376,False,"{'a': 0.5, 'e': 0.9305076219123143}",20,0,-42.721417167385496,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
377,False,"{'a': 0.5, 'e': 0.9301408841905014}",30,0,-160.63338853015316,"{0: 16, 1: 4, 2: 8, 3: 0, 4: 2}",0
378,False,"{'a': 0.5, 'e': 0.929773216327882}",20,0,-110.13562773194502,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
379,False,"{'a': 0.5, 'e': 0.9294046186921237}",20,0,-68.96365413345487,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
380,False,"{'a': 0.5, 'e': 0.9290350916518241}",20,0,-95.63145086128836,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
381,False,"{'a': 0.5, 'e': 0.9286646355765102}",30,11,-58.66974325841706,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 1}",1
382,False,"{'a': 0.5, 'e': 0.9282932508366383}",20,0,-39.78708846530632,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
383,False,"{'a': 0.5, 'e': 0.9279209378035927}",25,0,-67.57762267332839,"{0: 17, 1: 4, 2: 1, 3: 3, 4: 0}",1
384,False,"{'a': 0.5, 'e': 0.9275476968496869}",25,0,-136.7385191143229,"{0: 15, 1: 1, 2: 5, 3: 3, 4: 1}",0
385,False,"{'a': 0.5, 'e': 0.9271735283481612}",20,0,-70.96231610820361,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
386,False,"{'a': 0.5, 'e': 0.9267984326731847}",30,5,-59.942485277388286,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",1
387,False,"{'a': 0.5, 'e': 0.9264224101998526}",20,2,-129.27907975521032,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 3}",1
388,False,"{'a': 0.5, 'e': 0.9260454613041876}",20,0,-180.03551726105465,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
389,False,"{'a': 0.5, 'e': 0.9256675863631385}",20,0,-188.9282810885868,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0
390,False,"{'a': 0.5, 'e': 0.9252887857545801}",30,0,-197.98235586261782,"{0: 15, 1: 2, 2: 10, 3: 1, 4: 2}",0
391,False,"{'a': 0.5, 'e': 0.9249090598573131}",20,0,-106.34767851022377,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
392,False,"{'a': 0.5, 'e': 0.9245284090510633}",20,0,-147.59833616512984,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
393,False,"{'a': 0.5, 'e': 0.9241468337164814}",30,0,-100.99740907333081,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 1}",0
394,False,"{'a': 0.5, 'e': 0.9237643342351429}",25,0,-124.06953756375427,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
395,False,"{'a': 0.5, 'e': 0.9233809109895471}",20,0,-132.7518530257431,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
396,False,"{'a': 0.5, 'e': 0.9229965643631173}",25,0,-175.2099902370158,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
397,False,"{'a': 0.5, 'e': 0.9226112947402}",20,0,-137.12996273736837,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
398,False,"{'a': 0.5, 'e': 0.9222251025060648}",20,0,-91.7490069569878,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
399,False,"{'a': 0.5, 'e': 0.9218379880469041}",20,14,-1.9915924267599623,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.921449951749832}",20,11,-28.389715590049928,"{0: 7, 1: 0, 2: 0, 3: 2, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.9210609940028851}",30,0,-152.26356119261646,"{0: 13, 1: 8, 2: 7, 3: 1, 4: 1}",0
402,False,"{'a': 0.5, 'e': 0.9206711151950209}",20,0,-119.17878293787298,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
403,False,"{'a': 0.5, 'e': 0.9202803157161181}",20,0,-52.77551920853843,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
404,False,"{'a': 0.5, 'e': 0.9198885959569765}",20,0,-115.48222728652219,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
405,False,"{'a': 0.5, 'e': 0.9194959563093155}",25,0,-253.45537255098967,"{0: 11, 1: 4, 2: 3, 3: 3, 4: 4}",0
406,False,"{'a': 0.5, 'e': 0.9191023971657747}",30,0,-152.89268014300015,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 2}",0
407,False,"{'a': 0.5, 'e': 0.9187079189199134}",20,0,-65.38509322083024,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
408,False,"{'a': 0.5, 'e': 0.9183125219662098}",25,0,-176.77314819308626,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
409,False,"{'a': 0.5, 'e': 0.9179162067000607}",25,0,-100.86856719282814,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
410,False,"{'a': 0.5, 'e': 0.9175189735177814}",20,9,-28.91941171188207,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.9171208228166051}",25,17,-52.242174979466384,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
412,False,"{'a': 0.5, 'e': 0.9167217549946823}",20,0,-235.7094396994385,"{0: 8, 1: 5, 2: 2, 3: 0, 4: 5}",0
413,False,"{'a': 0.5, 'e': 0.916321770451081}",20,0,-124.7814795440818,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
414,False,"{'a': 0.5, 'e': 0.9159208695857856}",20,0,-65.76829237343928,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
415,False,"{'a': 0.5, 'e': 0.9155190527996969}",20,0,-139.08199940111376,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
416,False,"{'a': 0.5, 'e': 0.9151163204946318}",20,5,-62.33785111708336,"{0: 6, 1: 4, 2: 5, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.9147126730733223}",25,14,-0.42825519650755584,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.5, 'e': 0.914308110939416}",25,0,-166.6633529750065,"{0: 12, 1: 2, 2: 9, 3: 0, 4: 2}",0
419,False,"{'a': 0.5, 'e': 0.913902634497475}",20,0,-137.40916881780214,"{0: 7, 1: 5, 2: 6, 3: 1, 4: 1}",0
420,False,"{'a': 0.5, 'e': 0.9134962441529757}",30,0,-175.57147610078982,"{0: 12, 1: 2, 2: 14, 3: 2, 4: 0}",0
421,False,"{'a': 0.5, 'e': 0.9130889403123083}",20,0,12.341843221819197,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
422,False,"{'a': 0.5, 'e': 0.9126807233827767}",30,4,-95.4206436467082,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 2}",1
423,False,"{'a': 0.5, 'e': 0.9122715937725977}",20,8,-4.098067603268265,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.5, 'e': 0.911861551890901}",25,0,-67.15613360062353,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
425,False,"{'a': 0.5, 'e': 0.9114505981477284}",30,0,-299.5294405862241,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 6}",0
426,False,"{'a': 0.5, 'e': 0.9110387329540337}",20,0,-77.50213956977251,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
427,False,"{'a': 0.5, 'e': 0.9106259567216819}",25,0,-82.93261493809591,"{0: 13, 1: 7, 2: 3, 3: 2, 4: 0}",0
428,False,"{'a': 0.5, 'e': 0.9102122698634492}",20,0,-62.252712396036046,"{0: 12, 1: 7, 2: 0, 3: 0, 4: 1}",0
429,False,"{'a': 0.5, 'e': 0.9097976727930226}",30,0,-152.1862103996029,"{0: 17, 1: 2, 2: 8, 3: 2, 4: 1}",0
430,False,"{'a': 0.5, 'e': 0.9093821659249989}",25,0,-187.25025681170322,"{0: 14, 1: 5, 2: 2, 3: 0, 4: 4}",0
431,False,"{'a': 0.5, 'e': 0.9089657496748851}",20,0,-44.910618365207085,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
432,False,"{'a': 0.5, 'e': 0.9085484244590974}",35,9,-97.86651791833475,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 1}",1
433,False,"{'a': 0.5, 'e': 0.9081301906949609}",25,0,-225.3824089733402,"{0: 11, 1: 4, 2: 4, 3: 3, 4: 3}",0
434,False,"{'a': 0.5, 'e': 0.9077110488007095}",25,0,-186.86669375086998,"{0: 9, 1: 6, 2: 7, 3: 1, 4: 2}",0
435,False,"{'a': 0.5, 'e': 0.9072909991954848}",20,0,-35.674055365282456,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
436,False,"{'a': 0.5, 'e': 0.9068700422993367}",25,0,-79.81832865090941,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
437,False,"{'a': 0.5, 'e': 0.9064481785332217}",20,0,-96.23052347793885,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
438,False,"{'a': 0.5, 'e': 0.9060254083190037}",20,0,-97.81702556771941,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
439,False,"{'a': 0.5, 'e': 0.9056017320794529}",25,1,-165.5347344908633,"{0: 11, 1: 2, 2: 9, 3: 0, 4: 2}",1
440,False,"{'a': 0.5, 'e': 0.9051771502382456}",25,0,-110.72722315834771,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
441,False,"{'a': 0.5, 'e': 0.9047516632199635}",25,0,-183.46145015428345,"{0: 11, 1: 7, 2: 4, 3: 0, 4: 3}",0
442,False,"{'a': 0.5, 'e': 0.9043252714500934}",20,0,-54.21371208130013,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
443,False,"{'a': 0.5, 'e': 0.9038979753550274}",25,0,-109.42403030841697,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
444,False,"{'a': 0.5, 'e': 0.9034697753620612}",30,0,-104.91411074874844,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
445,False,"{'a': 0.5, 'e': 0.903040671899395}",25,0,-64.40127299413673,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
446,False,"{'a': 0.5, 'e': 0.9026106653961321}",25,0,-162.07109893909805,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
447,False,"{'a': 0.5, 'e': 0.9021797562822791}",25,0,-114.85381748009999,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
448,False,"{'a': 0.5, 'e': 0.901747944988745}",25,0,-40.01508090668396,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
449,False,"{'a': 0.5, 'e': 0.901315231947341}",30,0,-132.2618264502802,"{0: 18, 1: 6, 2: 3, 3: 1, 4: 2}",0
450,False,"{'a': 0.5, 'e': 0.9008816175907802}",20,0,-74.27735738350124,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
451,False,"{'a': 0.5, 'e': 0.9004471023526769}",20,12,-54.749544203117395,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 1}",1
452,False,"{'a': 0.5, 'e': 0.9000116866675463}",25,0,-93.44558436230233,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
453,False,"{'a': 0.5, 'e': 0.899575370970804}",20,0,-140.01811599886705,"{0: 8, 1: 7, 2: 3, 3: 0, 4: 2}",0
454,False,"{'a': 0.5, 'e': 0.8991381556987657}",30,0,-161.57355428449407,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
455,False,"{'a': 0.5, 'e': 0.8987000412886466}",30,0,-69.30165520133635,"{0: 22, 1: 2, 2: 4, 3: 2, 4: 0}",0
456,False,"{'a': 0.5, 'e': 0.8982610281785611}",25,2,-102.71274056961256,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 1}",1
457,False,"{'a': 0.5, 'e': 0.8978211168075223}",20,0,-87.55163210901127,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
458,False,"{'a': 0.5, 'e': 0.8973803076154415}",20,0,-87.77324283205468,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
459,False,"{'a': 0.5, 'e': 0.896938601043128}",20,0,-211.1021119971721,"{0: 8, 1: 4, 2: 4, 3: 0, 4: 4}",0
460,False,"{'a': 0.5, 'e': 0.8964959975322879}",25,0,-117.29071005481833,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
461,False,"{'a': 0.5, 'e': 0.8960524975255253}",20,0,-138.04720055429834,"{0: 9, 1: 4, 2: 3, 3: 3, 4: 1}",0
462,False,"{'a': 0.5, 'e': 0.8956081014663396}",25,0,-75.41036649498568,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
463,False,"{'a': 0.5, 'e': 0.8951628097991272}",20,8,-69.76917377016292,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
464,False,"{'a': 0.5, 'e': 0.8947166229691795}",20,0,-33.2413359189903,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
465,False,"{'a': 0.5, 'e': 0.8942695414226836}",20,0,-112.08642351852185,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
466,False,"{'a': 0.5, 'e': 0.8938215656067205}",20,0,-57.427463188159464,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
467,False,"{'a': 0.5, 'e': 0.8933726959692665}",35,0,-172.1960052634286,"{0: 18, 1: 5, 2: 10, 3: 1, 4: 1}",0
468,False,"{'a': 0.5, 'e': 0.8929229329591909}",20,3,-43.422882212826785,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
469,False,"{'a': 0.5, 'e': 0.8924722770262568}",25,0,-119.75963936280888,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
470,False,"{'a': 0.5, 'e': 0.89202072862112}",20,0,-69.55227223471765,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
471,False,"{'a': 0.5, 'e': 0.8915682881953289}",20,10,-83.77404824406074,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 2}",1
472,False,"{'a': 0.5, 'e': 0.891114956201324}",20,0,-55.79543839197881,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
473,False,"{'a': 0.5, 'e': 0.890660733092437}",30,0,-100.51610460537603,"{0: 19, 1: 5, 2: 4, 3: 1, 4: 1}",0
474,False,"{'a': 0.5, 'e': 0.8902056193228912}",30,0,-149.4607782909968,"{0: 17, 1: 5, 2: 4, 3: 3, 4: 1}",0
475,False,"{'a': 0.5, 'e': 0.8897496153478003}",30,0,-193.01564115478115,"{0: 19, 1: 2, 2: 4, 3: 2, 4: 3}",0
476,False,"{'a': 0.5, 'e': 0.8892927216231682}",30,14,-87.22853743757977,"{0: 9, 1: 3, 2: 2, 3: 1, 4: 1}",1
477,False,"{'a': 0.5, 'e': 0.8888349386058886}",20,0,-64.0084743764648,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
478,False,"{'a': 0.5, 'e': 0.8883762667537444}",25,12,-3.853075083593094,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.8879167065254074}",35,0,-178.19872527940842,"{0: 22, 1: 5, 2: 4, 3: 1, 4: 3}",0
480,False,"{'a': 0.5, 'e': 0.8874562583804381}",20,0,-130.637211296756,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
481,False,"{'a': 0.5, 'e': 0.8869949227792842}",25,0,-189.9615799212572,"{0: 12, 1: 2, 2: 6, 3: 3, 4: 2}",0
482,False,"{'a': 0.5, 'e': 0.8865327001832815}",20,0,-79.12197553236018,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
483,False,"{'a': 0.5, 'e': 0.8860695910546524}",20,0,-120.94350251059114,"{0: 10, 1: 1, 2: 5, 3: 4, 4: 0}",0
484,False,"{'a': 0.5, 'e': 0.8856055958565062}",20,2,-46.515024601411156,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.8851407150528379}",20,0,-138.94170758895748,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
486,False,"{'a': 0.5, 'e': 0.8846749491085283}",20,14,-3.4336894940067846,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
487,False,"{'a': 0.5, 'e': 0.8842082984893433}",20,9,-70.86546066708966,"{0: 6, 1: 2, 2: 1, 3: 1, 4: 1}",1
488,False,"{'a': 0.5, 'e': 0.8837407636619335}",20,0,-54.818815521262096,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
489,False,"{'a': 0.5, 'e': 0.8832723450938338}",30,6,-80.35892677777258,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 1}",1
490,False,"{'a': 0.5, 'e': 0.8828030432534625}",30,1,-218.72287071595704,"{0: 17, 1: 4, 2: 2, 3: 2, 4: 4}",1
491,False,"{'a': 0.5, 'e': 0.8823328586101216}",20,0,-115.73043987857514,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
492,False,"{'a': 0.5, 'e': 0.8818617916339955}",25,0,-144.48458808879997,"{0: 11, 1: 5, 2: 7, 3: 1, 4: 1}",0
493,False,"{'a': 0.5, 'e': 0.8813898427961513}",20,0,-122.02621023315542,"{0: 10, 1: 6, 2: 2, 3: 0, 4: 2}",0
494,False,"{'a': 0.5, 'e': 0.8809170125685377}",30,1,-95.54486778160617,"{0: 20, 1: 1, 2: 5, 3: 3, 4: 0}",1
495,False,"{'a': 0.5, 'e': 0.880443301423985}",25,0,-116.89387246028174,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
496,False,"{'a': 0.5, 'e': 0.8799687098362042}",25,0,-129.91226259824023,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
497,False,"{'a': 0.5, 'e': 0.879493238279787}",25,0,-97.07535906841542,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
498,False,"{'a': 0.5, 'e': 0.8790168872302047}",20,0,-130.96255494815875,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
499,False,"{'a': 0.5, 'e': 0.8785396571638084}",30,14,-72.9715094415107,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 1}",1
500,False,"{'a': 0.5, 'e': 0.8780615485578283}",20,0,-70.78667953695347,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
501,False,"{'a': 0.5, 'e': 0.8775825618903728}",20,0,-87.87804301430629,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
502,False,"{'a': 0.5, 'e': 0.8771026976404284}",20,0,-93.95890281307348,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
503,False,"{'a': 0.5, 'e': 0.8766219562878595}",25,0,-191.84763448516796,"{0: 12, 1: 2, 2: 8, 3: 0, 4: 3}",0
504,False,"{'a': 0.5, 'e': 0.8761403383134074}",20,0,-182.16711731350682,"{0: 10, 1: 1, 2: 3, 3: 4, 4: 2}",0
505,False,"{'a': 0.5, 'e': 0.87565784419869}",25,0,-49.91675927921828,"{0: 18, 1: 4, 2: 1, 3: 2, 4: 0}",0
506,False,"{'a': 0.5, 'e': 0.8751744744262013}",25,0,-165.35028990110382,"{0: 13, 1: 4, 2: 4, 3: 2, 4: 2}",0
507,False,"{'a': 0.5, 'e': 0.8746902294793112}",20,0,-67.16617802597604,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
508,False,"{'a': 0.5, 'e': 0.8742051098422645}",30,15,-63.56214157631102,"{0: 8, 1: 2, 2: 3, 3: 2, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.8737191160001807}",20,0,-136.29624101629435,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
510,False,"{'a': 0.5, 'e': 0.8732322484390538}",20,0,-159.65411813414482,"{0: 11, 1: 2, 2: 2, 3: 3, 4: 2}",0
511,False,"{'a': 0.5, 'e': 0.8727445076457513}",20,0,-94.08887975801669,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
512,False,"{'a': 0.5, 'e': 0.8722558941080137}",30,0,-156.30930923868834,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
513,False,"{'a': 0.5, 'e': 0.8717664083144548}",30,10,-126.73710102081394,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",1
514,False,"{'a': 0.5, 'e': 0.8712760507545603}",20,0,-81.51512626771077,"{0: 12, 1: 3, 2: 2, 3: 3, 4: 0}",0
515,False,"{'a': 0.5, 'e': 0.8707848219186876}",20,10,-7.813356022459858,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
516,False,"{'a': 0.5, 'e': 0.8702927222980654}",20,12,-62.607023923893045,"{0: 4, 1: 2, 2: 0, 3: 1, 4: 1}",1
517,False,"{'a': 0.5, 'e': 0.8697997523847936}",25,15,-20.873266487721803,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
518,False,"{'a': 0.5, 'e': 0.8693059126718419}",20,0,-130.10056498413428,"{0: 11, 1: 1, 2: 4, 3: 3, 4: 1}",0
519,False,"{'a': 0.5, 'e': 0.8688112036530499}",20,6,-54.64167688950789,"{0: 8, 1: 3, 2: 1, 3: 2, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.8683156258231266}",20,0,-77.62308242486401,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
521,False,"{'a': 0.5, 'e': 0.8678191796776499}",35,12,-162.01588316325294,"{0: 12, 1: 2, 2: 5, 3: 2, 4: 2}",1
522,False,"{'a': 0.5, 'e': 0.8673218657130658}",20,0,-62.452919558342884,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
523,False,"{'a': 0.5, 'e': 0.8668236844266883}",30,0,-60.84471718892486,"{0: 20, 1: 3, 2: 7, 3: 0, 4: 0}",0
524,False,"{'a': 0.5, 'e': 0.8663246363166986}",20,3,-60.05353938959699,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
525,False,"{'a': 0.5, 'e': 0.8658247218821449}",20,0,-38.65545154819652,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
526,False,"{'a': 0.5, 'e': 0.8653239416229412}",30,0,-73.28815016781398,"{0: 19, 1: 8, 2: 2, 3: 0, 4: 1}",0
527,False,"{'a': 0.5, 'e': 0.8648222960398682}",25,0,-40.120255262428486,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
528,False,"{'a': 0.5, 'e': 0.8643197856345712}",20,0,-92.84819239237322,"{0: 12, 1: 6, 2: 0, 3: 0, 4: 2}",0
529,False,"{'a': 0.5, 'e': 0.8638164109095605}",30,0,-161.02567693474225,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
530,False,"{'a': 0.5, 'e': 0.863312172368211}",20,11,-25.451586675945766,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.862807070514761}",20,0,-72.2757896328415,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
532,False,"{'a': 0.5, 'e': 0.8623011058543124}",30,3,-31.822779117543607,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 0}",1
533,False,"{'a': 0.5, 'e': 0.8617942788928298}",25,0,-20.492660320509955,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
534,False,"{'a': 0.5, 'e': 0.8612865901371402}",20,0,-150.02813433871236,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
535,False,"{'a': 0.5, 'e': 0.8607780400949321}",35,0,-73.4467525052783,"{0: 24, 1: 4, 2: 6, 3: 1, 4: 0}",0
536,False,"{'a': 0.5, 'e': 0.8602686292747557}",25,0,-80.88299280461098,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
537,False,"{'a': 0.5, 'e': 0.8597583581860216}",30,0,-259.38545091489823,"{0: 14, 1: 5, 2: 3, 3: 5, 4: 3}",0
538,False,"{'a': 0.5, 'e': 0.8592472273390012}",25,0,-257.56882186356034,"{0: 11, 1: 6, 2: 2, 3: 1, 4: 5}",1
539,False,"{'a': 0.5, 'e': 0.8587352372448249}",20,0,-107.66993076604527,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
540,False,"{'a': 0.5, 'e': 0.8582223884154829}",25,0,-93.87299729335126,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
541,False,"{'a': 0.5, 'e': 0.8577086813638242}",25,0,-141.4195343006718,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 3}",0
542,False,"{'a': 0.5, 'e': 0.8571941166035554}",35,0,-100.83598337123874,"{0: 24, 1: 5, 2: 2, 3: 4, 4: 0}",0
543,False,"{'a': 0.5, 'e': 0.8566786946492415}",20,0,-81.16030909445477,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
544,False,"{'a': 0.5, 'e': 0.8561624160163044}",20,0,-108.59296180674907,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
545,False,"{'a': 0.5, 'e': 0.8556452812210225}",20,0,-98.05357198246479,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
546,False,"{'a': 0.5, 'e': 0.8551272907805307}",20,0,-39.96245104408591,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
547,False,"{'a': 0.5, 'e': 0.8546084452128195}",30,0,-168.80542188492532,"{0: 23, 1: 2, 2: 0, 3: 1, 4: 4}",0
548,False,"{'a': 0.5, 'e': 0.8540887450367343}",20,0,-56.68042838903329,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
549,False,"{'a': 0.5, 'e': 0.8535681907719751}",35,0,-106.18172417628676,"{0: 26, 1: 2, 2: 5, 3: 0, 4: 2}",0
550,False,"{'a': 0.5, 'e': 0.8530467829390963}",25,0,-5.55680436898254,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
551,False,"{'a': 0.5, 'e': 0.8525245220595057}",25,0,-144.87577283926205,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
552,False,"{'a': 0.5, 'e': 0.8520014086554641}",20,0,-54.69292785985747,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
